Branch,ID,LoanApplicationID,ContractCustomerID,Account,Currency,Amount,Disbursed,ApprovedAmount,OutstandingAmount,DisbursedStat,ValueDate,Installment,Term,Cycle,MaturityDate,LoanProduct,Category,InterestRate,IRR,FreqType,Frequency,DeliqMode,LoanPurpose,ContractVB,Group,SourceOfFund,TotalInterest,AccrInterest,AccrCurrentInt,AccrIntCurrMonth,AccrIntPreMonth,IntIncEarned,AccrIntPerDay,NextAccrDate,Suspend,ContractOfficerID,LoanType,AssetClass,MoreThanOneYear,NextRunDate,Penalty,FirstCollectionDate,Classification,Sector,Industry,Ownership,LoanStatus,ClosedDate,WatchDay,FirstDueDate,MinAssetClass,DoneWatchDay,Vendor,OutstandingAmountAS,RepoStatus,AssetPrice,InstallmentAmount,DueDate
HO,LC23073000042,LA23071800039,CU071511,DD082677,USD,0,3400,3400,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,3283.57,0,0,0,0,2139.81,0,,N,1036,N,0,Y,25/08/2025,Y,01/09/2023,A,,,,TMN,25/08/2025,0,,0,0,94089,0,,3400,138.31,1
HO,LC23073000044,LA23072500077,CU074089,DD085337,USD,0,2300,2300,0,Y,30/07/2023,42,42,1,01/02/2027,102,123210005,18,,1,1,3,3,,,,1903.87,0,0,0,0,1091.79,0,,N,1050,N,30,Y,02/02/2025,Y,01/09/2023,A,,,,TMN,02/02/2025,0,01/05/2024,0,0,94171,0,Repossession,2300,99.5,1
HO,LC23073000045,LA23072600051,CU074927,DD086297,USD,0,4300,4300,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,4152.44,0,0,0,0,579.39,0,,N,1062,N,0,Y,16/12/2023,Y,01/09/2023,A,,,,TMN,16/12/2023,0,,0,0,94180,0,,0,0,
HO,LC23073000046,LA23072700005,CU074977,DD086407,USD,0,2800,2800,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2703.88,0,0,0,0,1186.1,0,,N,1034,N,15,Y,10/11/2024,Y,01/09/2023,A,,,,TMN,10/11/2024,0,01/10/2024,0,0,94092,0,RepoForSale,2800,113.91,1
HO,LC23073000048,LA23071500003,CU069287,DD080394,USD,0,2680,2680,0,Y,30/07/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,1195.59,0,0,0,0,775.75,0,,N,1036,N,30,Y,18/07/2024,Y,01/09/2023,A,,,,TMN,18/07/2024,0,01/10/2023,0,0,94089,0,RepoForSale,2680,,
HO,LC23073000052,LA23072500052,CU073798,DD085140,USD,0,2800,2800,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2551.76,0,0,0,0,766.18,0,,N,1047,N,0,Y,31/05/2024,Y,01/09/2023,A,,,,TMN,31/05/2024,0,,0,0,94161,0,RepoForSale,2800,,
HO,LC23073000053,LA23072600026,CU074623,DD086021,USD,0,2728,2728,0,Y,30/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1895.76,0,0,0,0,879.2,0,,N,1064,N,0,Y,26/07/2024,Y,01/09/2023,A,,,,TMN,26/07/2024,0,,0,0,94188,0,RepoForSale,2728,,
HO,LC23073000054,LA23072500090,CU074232,DD085446,USD,0,2750,2750,0,Y,30/07/2023,48,48,1,05/08/2027,102,123210005,18,,1,1,3,3,,,,2549.74,0,0,0,0,1258.99,0,,N,1041,N,30,Y,18/01/2025,Y,05/09/2023,A,,,,TMN,18/01/2025,0,05/03/2024,0,0,94027,0,Repossession,2750,108.84,5
HO,LC23073000055,LA23072600041,CU074835,DD086210,USD,0,2800,2800,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2703.88,0,0,0,0,862.13,0,,N,1036,N,0,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,,0,0,94089,0,RepoForSale,2800,,
HO,LC23073000057,LA23072500070,CU074017,DD085282,USD,0,3550,3550,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,3428.17,0,0,0,0,1093.03,0,,N,1065,N,0,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,,0,0,94195,0,RepoForSale,3550,,
HO,LC23073000058,LA23072800026,CU075873,DD087530,USD,0,2750,2750,0,Y,30/07/2023,42,42,1,05/02/2027,102,123210005,18,,1,1,3,3,,,,2186.62,0,0,0,0,1545.131826,0,,N,1013,N,40,Y,28/07/2025,Y,05/09/2023,A,,,,WOF,28/07/2025,0,05/03/2024,0,0,94137,0,,2750,116.03,5
HO,LC23073000059,LA23072700051,CU075467,DD086995,USD,0,2800,2800,0,Y,30/07/2023,48,48,1,05/08/2027,102,123210005,18,,1,1,3,3,,,,2596.12,0,0,0,0,1380.55,0,,N,1047,N,15,Y,08/03/2025,Y,05/09/2023,A,,,,TMN,08/03/2025,0,05/10/2024,0,0,94160,0,Repossession,2800,110.82,5
HO,LC23073000060,LA23071600036,CU070058,DD081107,USD,0,3200,3200,0,Y,30/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,2102.52,0,0,0,0,1701.92,0,,N,1021,N,0,Y,22/08/2025,Y,01/09/2023,A,,,,TMN,22/08/2025,0,,0,0,94029,0,,3200,146.57,1
HO,LC23073000062,LA23072700044,CU075387,DD086887,USD,0,2500,2500,0,Y,30/07/2023,36,36,1,05/08/2026,102,123210005,18,,1,1,3,3,,,,1670.24,0,0,0,0,937.29,0,,N,1015,N,15,Y,27/10/2024,Y,05/09/2023,A,,,,TMN,27/10/2024,0,05/08/2024,0,0,94169,0,Repossession,2500,114.51,5
HO,LC23073000065,LA23072500096,CU074285,DD085531,USD,0,3000,3000,0,Y,30/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,2084.96,0,0,0,0,1857.36,0,,N,1060,N,0,Y,14/03/2026,Y,01/09/2023,A,,,,TMN,14/03/2026,0,,0,0,94191,0,,3000,140.5,1
HO,LC23073000069,LA23071600035,CU070068,DD081099,USD,0,2730,2730,0,Y,30/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1897.27,0,0,0,0,618.25,0,,N,1035,N,0,Y,30/03/2024,Y,01/09/2023,A,,,,TMN,30/03/2024,0,,0,0,94089,0,RepoForSale,0,0,
HO,LC23073000070,LA23071600043,CU070127,DD081151,USD,0,2750,2750,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2655.92,0,0,0,0,1682.145097,0,,N,1035,N,40,Y,28/07/2025,Y,01/09/2023,A,,,,WOF,28/07/2025,0,01/12/2023,0,0,94089,0,,2750,111.87,1
HO,LC23073000072,LA23072500054,CU073857,DD085156,USD,0,2750,2750,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2655.92,0,0,0,0,291.3742765,0,,N,1063,N,0,Y,17/01/2024,Y,01/09/2023,A,,,,TMN,17/01/2024,0,,0,0,94208,0,RepoForSale,0,0,
HO,LC23073000073,LA23072700018,CU075117,DD086597,USD,0,2650,2650,0,Y,30/07/2023,48,48,1,05/08/2027,102,123210005,18,,1,1,3,3,,,,2457.18,0,0,0,0,1068.3,0,,N,1049,N,20,Y,06/11/2024,Y,05/09/2023,A,,,,TMN,06/11/2024,0,05/06/2024,0,0,94161,0,Repossession,2650,104.88,5
HO,LC23073000074,LA23072500062,CU073936,DD085211,USD,0,2750,2750,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2655.92,0,0,0,0,846.73,0,,N,1063,N,0,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,,0,0,94208,0,RepoForSale,2750,,
HO,LC23073000076,LA23072700016,CU075077,DD086557,USD,0,2750,2750,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2655.92,0,0,0,0,922.22,0,,N,1063,N,0,Y,26/07/2024,Y,01/09/2023,A,,,,TMN,26/07/2024,0,,0,0,94208,0,RepoForSale,2750,,
HO,LC23073000077,LA23072500039,CU073676,DD085016,USD,0,3600,3600,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2346.21,0,0,0,0,1478.49,0,,N,1063,N,30,Y,02/06/2025,Y,01/09/2023,A,,,,TMN,02/06/2025,0,01/04/2024,0,0,94208,0,Repossession,3600,123.42,1
HO,LC23073000078,LA23072900017,CU076166,DD087879,USD,0,2890,2890,0,Y,30/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,2008.46,0,0,0,0,1584.453339,0,,N,1063,N,40,Y,28/07/2025,Y,01/09/2023,A,,,,WOF,28/07/2025,0,01/05/2024,0,0,94208,0,,2890,135.35,1
HO,LC23073000079,LA23072100014,CU072997,DD084315,USD,0,2180,2180,0,Y,30/07/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,972.59,0,0,0,0,972.59,0,,N,1044,N,0,Y,02/08/2025,Y,01/09/2023,A,,,,TMN,02/08/2025,0,,0,0,94089,0,,2180,130.81,1
HO,LC23073000081,LA23072700054,CU075507,DD087093,USD,0,1900,1900,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,1835.23,0,0,0,0,630.67,0,,N,1034,N,0,Y,22/07/2024,Y,01/09/2023,A,,,,TMN,22/07/2024,0,,0,0,94181,0,,1900,,
HO,LC23073000083,LA23071600033,CU070028,DD081086,USD,0,3600,3600,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,3476.75,0,0,0,0,1108.44,0,,N,1035,N,15,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,01/04/2024,0,0,94089,0,RepoForSale,3600,,
HO,LC23073000085,LA23072500066,CU073977,DD085236,USD,0,3600,3600,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,3476.75,0,0,0,0,1108.44,0,,N,1065,N,0,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,,0,0,94195,0,RepoForSale,3600,,
HO,LC23073000086,LA23072500056,CU073875,DD085167,USD,0,1900,1900,0,Y,30/07/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,847.63,0,0,0,0,847.63,0,,N,1035,N,0,Y,02/08/2025,Y,01/09/2023,A,,,,TMN,25/08/2025,0,,0,0,94089,0,,1900,114.01,1
HO,LC23073000090,LA23072700041,CU075367,DD086868,USD,0,2800,2800,0,Y,30/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2703.88,0,0,0,0,1934.49,0,,N,1065,N,0,Y,08/12/2025,Y,01/09/2023,A,,,,TMN,08/12/2025,0,,0,0,94208,0,,2800,113.91,1
HO,LC23073100003,LA23072700057,CU075275,DD087115,USD,0,2750,2750,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2643.68,0,0,0,0,634.32,0,,N,1065,N,0,Y,30/03/2024,Y,01/09/2023,A,,,,TMN,30/03/2024,0,,0,0,94208,0,RepoForSale,0,0,
HO,LC23073100004,LA23072900015,CU076065,DD087852,USD,0,2400,2400,0,Y,31/07/2023,48,48,1,05/08/2027,102,123210005,18,,1,1,3,3,,,,2215.42,0,0,0,0,719.29,0,,N,1061,N,15,Y,01/07/2024,Y,05/09/2023,A,,,,TMN,01/07/2024,0,05/04/2024,0,0,94009,0,RepoForSale,2400,,
HO,LC23073100005,LA23073000006,CU076319,DD088101,USD,0,2750,2750,0,Y,31/07/2023,48,48,1,05/08/2027,102,123210005,18,,1,1,3,3,,,,2538.82,0,0,0,0,936.1,0,,N,1061,N,0,Y,20/08/2024,Y,05/09/2023,A,,,,TMN,20/08/2024,0,,0,0,94093,0,,2750,108.84,5
HO,LC23073100007,LA23072700040,CU075373,DD086860,USD,0,2650,2650,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2547.72,0,0,0,0,812.45,0,,N,1048,N,20,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,01/01/2024,0,0,94069,0,RepoForSale,2650,,
HO,LC23073100008,LA23072700055,CU075525,DD087097,USD,0,2750,2750,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2643.68,0,0,0,0,1744.07,0,,N,1065,N,30,Y,05/09/2025,Y,01/09/2023,A,,,,TMN,05/09/2025,0,01/04/2024,0,0,94208,0,Repossession,2750,111.87,1
HO,LC23073100011,LA23072800009,CU075694,DD087280,USD,0,2300,2300,0,Y,31/07/2023,42,42,1,01/02/2027,102,123210005,18,,1,1,3,3,,,,1790.96,0,0,0,0,705.73,0,,N,1051,N,20,Y,18/07/2024,Y,01/09/2023,A,,,,TMN,18/07/2024,0,01/03/2024,0,0,94185,0,RepoForSale,2300,,
HO,LC23073100014,LA23072700047,CU075427,DD086932,USD,0,1378,1378,0,Y,31/07/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,611.82,0,0,0,0,611.82,0,,N,1024,N,0,Y,02/08/2025,Y,01/09/2023,A,,,,MRT,11/08/2025,0,,0,0,94161,0,,1378,82.69,1
HO,LC23073100015,LA23072900028,CU076267,DD088021,USD,0,2900,2900,0,Y,31/07/2023,42,42,1,05/02/2027,102,123210005,18,,1,1,3,3,,,,1645.11,0,0,0,0,1020.86,0,,N,1013,N,0,Y,25/02/2025,Y,05/09/2023,A,,,,TMN,25/02/2025,0,,0,0,94068,0,,2900,107.46,5
HO,LC23073100018,LA23072900023,CU076239,DD087949,USD,0,2750,2750,0,Y,31/07/2023,42,42,1,05/02/2027,102,123210005,18,,1,1,3,3,,,,2177.36,0,0,0,0,1323.41,0,,N,1013,N,15,Y,16/03/2025,Y,05/09/2023,A,,,,TMN,16/03/2025,0,05/01/2025,0,0,94068,0,RepoForSale,2750,116.03,5
HO,LC23073100019,LA23073000010,CU076363,DD088126,USD,0,2900,2900,0,Y,31/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1897.44,0,0,0,0,1719.61,0,,N,1052,N,0,Y,27/04/2026,Y,01/09/2023,A,,,,TMN,27/04/2026,0,,0,0,94117,0,,2900,132.83,1
HO,LC23073100021,LA23073000004,CU076305,DD088087,USD,0,2300,2300,0,Y,31/07/2023,24,24,1,15/08/2025,102,123210005,18,,1,1,3,3,,,,746.87,0,0,0,0,746.87,0,,N,1038,N,0,Y,16/08/2025,Y,15/09/2023,A,,,,MRT,15/08/2025,0,,0,0,94098,0,,2300,125.07,15
HO,LC23073100023,LA23072900001,CU075957,DD087727,USD,0,2900,2900,0,Y,31/07/2023,48,48,1,05/08/2027,102,123210005,18,,1,1,3,3,,,,2677.2,0,0,0,0,987.21,0,,N,1061,N,0,Y,20/08/2024,Y,05/09/2023,A,,,,TMN,20/08/2024,0,,0,0,94010,0,,2900,114.78,5
HO,LC23073100025,LA23072800003,CU075622,DD087217,USD,0,2750,2750,0,Y,31/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1799.24,0,0,0,0,1207.84,0,,N,1012,N,0,Y,15/02/2025,Y,01/09/2023,A,,,,TMN,15/02/2025,0,,0,0,94009,0,,2750,125.96,1
HO,LC23073100026,LA23072800001,CU075597,DD087197,USD,0,2750,2750,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2495.46,0,0,0,0,967.77,0,,N,1014,N,0,Y,06/09/2024,Y,01/09/2023,A,,,,TMN,06/09/2024,0,,0,0,94149,0,,2750,108.84,1
HO,LC23073100028,LA23072700013,CU075069,DD086546,USD,0,2750,2750,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2643.68,0,0,0,0,918.48,0,,N,1063,N,0,Y,26/07/2024,Y,01/09/2023,A,,,,TMN,26/07/2024,0,,0,0,94208,0,RepoForSale,2750,,
HO,LC23073100033,LA23072500086,CU074186,DD085407,USD,0,2800,2800,0,Y,31/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1937.19,0,0,0,0,828.65,0,,N,1035,N,0,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,,0,0,94089,0,RepoForSale,2800,,
HO,LC23073100034,LA23071900065,CU072405,DD083570,USD,0,2730,2730,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2624.19,0,0,0,0,1710.96,0,,N,1043,N,20,Y,24/08/2025,Y,01/09/2023,A,,,,TMN,24/08/2025,0,01/03/2024,0,0,94089,0,RepoForSale,2730,111.06,1
HO,LC23073100035,LA23072800019,CU075802,DD087422,USD,0,2900,2900,0,Y,31/07/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,1938.89,0,0,0,0,1268.03,0,,N,1010,N,0,Y,18/07/2025,Y,10/09/2023,A,,,,TMN,18/07/2025,0,,0,0,94008,0,,2900,99.42,10
HO,LC23073100036,LA23072900026,CU076246,DD087988,USD,0,2730,2730,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2624.19,0,0,0,0,893.14,0,,N,1043,N,20,Y,18/07/2024,Y,01/09/2023,A,,,,TMN,18/07/2024,0,01/04/2024,0,0,94089,0,RepoForSale,2730,,
HO,LC23073100037,LA23072600001,CU074383,DD085705,USD,0,1925,1925,0,Y,31/07/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,809.88,0,0,0,0,394.91,0,,N,1063,N,0,Y,01/04/2024,Y,01/09/2023,A,,,,TMN,01/04/2024,0,,0,0,94208,0,,0,0,
HO,LC23073100038,LA23072500064,CU073925,DD085229,USD,0,2700,2700,0,Y,31/07/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2595.3,0,0,0,0,1518.95,0,,N,1035,N,15,Y,18/05/2025,Y,01/09/2023,A,,,,TMN,18/05/2025,0,01/04/2024,0,0,94089,0,Repossession,2700,109.84,1
HO,LC23073100039,LA23073000003,CU076287,DD088077,USD,0,2300,2300,0,Y,31/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1504.72,0,0,0,0,493.96,0,,N,1052,N,0,Y,30/03/2024,Y,01/09/2023,A,,,,TMN,30/03/2024,0,,0,0,94154,0,RepoForSale,0,0,
HO,LC23073100040,LA23071800004,CU071163,DD082401,USD,0,3500,3500,0,Y,31/07/2023,24,24,1,15/07/2025,102,123210005,18,,1,1,3,3,,,,1004.83,0,0,0,0,1004.83,0,,N,1064,N,0,Y,16/07/2025,Y,15/08/2023,A,,,,TMN,31/07/2025,0,,0,0,94188,0,,3500,190.33,15
HO,LC23073100042,LA23072900002,CU075967,DD087744,USD,0,2300,2300,0,Y,31/07/2023,24,24,1,05/08/2025,102,123210005,18,,1,1,3,3,,,,985.56,0,0,0,0,985.56,0,,N,1010,N,0,Y,06/08/2025,Y,05/09/2023,A,,,,TMN,06/08/2025,0,,0,0,94008,0,,2300,135.81,5
HO,LC23073100047,LA23072500084,CU074161,DD085371,USD,0,2750,2750,0,Y,31/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1902.61,0,0,0,0,934.7,0,,N,1064,N,0,Y,20/08/2024,Y,01/09/2023,A,,,,TMN,20/08/2024,0,,0,0,94205,0,,2750,128.8,1
HO,LC23073100051,LA23072500104,CU074377,DD085693,USD,0,3000,3000,0,Y,31/07/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1418.36,0,0,0,0,687.2,0,,N,1065,N,0,Y,23/07/2024,Y,01/09/2023,A,,,,TMN,23/07/2024,0,,0,0,94195,0,,3000,,
HO,LC23080200002,LA23072500030,CU073616,DD084979,USD,0,2600,2600,0,Y,02/08/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,1143.52,0,0,0,0,1143.52,0,,N,1064,N,0,Y,02/08/2025,Y,01/09/2023,A,,,,MRT,04/08/2025,0,,0,0,94208,0,,2600,156.01,1
HO,LC23080200005,LA23072500093,CU074287,DD085522,USD,0,1620,1620,0,Y,02/08/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,675.26,0,0,0,0,507.08,0,,N,1021,N,0,Y,04/10/2024,Y,01/09/2023,A,,,,TMN,04/10/2024,0,,0,0,94029,0,,1620,95.66,1
HO,LC23080200006,LA23072500022,CU073535,DD084928,USD,0,2700,2700,0,Y,02/08/2023,24,24,1,01/08/2025,102,123210005,18,,1,1,3,3,,,,1187.38,0,0,0,0,1187.38,0,,N,1064,N,0,Y,02/08/2025,Y,01/09/2023,A,,,,MRT,04/08/2025,0,,0,0,94208,0,,2700,162.02,1
HO,LC23080200007,LA23073100002,CU076649,DD088567,USD,0,2750,2750,0,Y,02/08/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,2571.56,0,0,0,0,605.37,0,,N,1009,N,0,Y,30/03/2024,Y,10/09/2023,A,,,,TMN,30/03/2024,0,,0,0,94001,0,RepoForSale,0,0,
HO,LC23080200011,LA23071400043,CU069095,DD080092,USD,0,1800,1800,0,Y,02/08/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1167.56,0,0,0,0,503.2,0,,N,1021,N,0,Y,24/06/2024,Y,01/09/2023,A,,,,TMN,24/06/2024,0,,0,0,94029,0,RepoForSale,1800,,
HO,LC23080200012,LA23072900007,CU076045,DD087780,USD,0,2750,2750,0,Y,02/08/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1783.88,0,0,0,0,1036.8,0,,N,1051,N,20,Y,10/11/2024,Y,01/09/2023,A,,,,TMN,10/11/2024,0,01/03/2024,0,0,94127,0,RepoForSale,2750,125.96,1
HO,LC23080200013,LA23071800038,CU071505,DD082668,USD,0,2700,2700,0,Y,02/08/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1751.58,0,0,0,0,1538.32,0,,N,1021,N,40,Y,07/01/2026,Y,01/09/2023,A,,,,TMN,07/01/2026,0,01/03/2024,0,0,94029,0,RepoForSale,2700,123.67,1
HO,LC23080200014,LA23072900016,CU076150,DD087856,USD,0,2750,2750,0,Y,02/08/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1783.88,0,0,0,0,258.4018507,0,,N,1051,N,0,Y,17/01/2024,Y,01/09/2023,A,,,,TMN,17/01/2024,0,,0,0,94127,0,RepoForSale,0,0,
HO,LC23080200015,LA23072500068,CU073991,DD085264,USD,0,2650,2650,0,Y,02/08/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,2630.15,0,0,0,0,759.86,0,,N,1027,N,0,Y,31/05/2024,Y,10/09/2023,A,,,,TMN,31/05/2024,0,,0,0,94070,0,RepoForSale,2650,,
HO,LC23080200016,LA23072500091,CU074245,DD085466,USD,0,2650,2650,0,Y,02/08/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,2630.15,0,0,0,0,946.46,0,,N,1027,N,0,Y,20/08/2024,Y,10/09/2023,A,,,,TMN,20/08/2024,0,,0,0,94070,0,,2650,107.8,10
HO,LC23080200021,LA23072900005,CU076007,DD087771,USD,0,2900,2900,0,Y,02/08/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2762.17,0,0,0,0,943.44,0,,N,1064,N,0,Y,19/07/2024,Y,01/09/2023,A,,,,TMN,19/07/2024,0,,0,0,94188,0,,2900,,
HO,LC23080200024,LA23073000012,CU076390,DD088147,USD,0,2300,2300,0,Y,02/08/2023,36,36,1,01/08/2026,102,123210005,18,,1,1,3,3,,,,1492,0,0,0,0,488.69,0,,N,1051,N,0,Y,30/03/2024,Y,01/09/2023,A,,,,TMN,30/03/2024,0,,0,0,94127,0,RepoForSale,0,0,
HO,LC23080200025,LA23072600043,CU074847,DD086219,USD,0,2750,2750,0,Y,02/08/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2619.15,0,0,0,0,911,0,,N,1064,N,0,Y,26/07/2024,Y,01/09/2023,A,,,,TMN,26/07/2024,0,,0,0,94208,0,RepoForSale,2750,,
HO,LC23080200026,LA23072900021,CU076212,DD087922,USD,0,2300,2300,0,Y,02/08/2023,24,24,1,10/08/2025,102,123210005,18,,1,1,3,3,,,,999.04,0,0,0,0,999.04,0,,N,1049,N,0,Y,11/08/2025,Y,10/09/2023,A,,,,TMN,11/08/2025,0,,0,0,94161,0,,2300,135.81,10
HO,LC23080200030,LA23073000009,CU076347,DD088115,USD,0,2300,2300,0,Y,02/08/2023,36,36,1,10/08/2026,102,123210005,18,,1,1,3,3,,,,1640.85,0,0,0,0,843.94,0,,N,1046,N,15,Y,21/09/2024,Y,10/09/2023,A,,,,TMN,21/09/2024,0,10/04/2024,0,0,94070,0,Repossession,2300,107.72,10
HO,LC23080200031,LA23073000024,CU076507,DD088258,USD,0,2900,2900,0,Y,02/08/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2608.38,0,0,0,0,1091.76,0,,N,1008,N,0,Y,11/10/2024,Y,01/09/2023,A,,,,TMN,11/10/2024,0,,0,0,94093,0,,2900,114.78,1
HO,LC23080200033,LA23073100042,CU077095,DD089021,USD,0,2750,2750,0,Y,02/08/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,2571.56,0,0,0,0,542.84,0,,N,1011,N,0,Y,04/03/2024,Y,10/09/2023,A,,,,TMN,04/03/2024,0,,0,0,94143,0,,0,0,
HO,LC23080200035,LA23073100045,CU077135,DD089076,USD,0,2900,2900,0,Y,02/08/2023,48,48,1,01/08/2027,102,123210005,18,,1,1,3,3,,,,2762.17,0,0,0,0,1021.61,0,,N,1065,N,0,Y,20/08/2024,Y,01/09/2023,A,,,,TMN,20/08/2024,0,,0,0,94188,0,,2900,117.97,1
HO,LC23080200041,LA23073000025,CU076517,DD088268,USD,0,2750,2750,0,Y,02/08/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,2571.56,0,0,0,0,1218.39,0,,N,1038,N,30,Y,30/12/2024,Y,10/09/2023,A,,,,TMN,30/12/2024,0,10/03/2024,0,0,94043,0,Repossession,2750,108.84,10
HO,LC23080200045,LA23073000014,CU076408,DD088163,USD,0,1528,1528,0,Y,02/08/2023,36,36,1,10/08/2026,102,123210005,18,,1,1,3,3,,,,1090.17,0,0,0,0,943.76,0,,N,1028,N,0,Y,11/01/2026,Y,10/09/2023,A,,,,TMN,11/01/2026,0,,0,0,94070,0,,1528,71.56,10
HO,LC23080200048,LA23073000013,CU076399,DD088154,USD,0,1778,1778,0,Y,02/08/2023,36,36,1,10/08/2026,102,123210005,18,,1,1,3,3,,,,1268.48,0,0,0,0,1112.56,0,,N,1025,N,0,Y,12/02/2026,Y,10/09/2023,A,,,,TMN,12/02/2026,0,,0,0,94070,0,,1778,83.27,10
HO,LC23080200049,LA23072900003,CU075977,DD087747,USD,0,2528,2528,0,Y,02/08/2023,24,24,1,10/08/2025,102,123210005,18,,1,1,3,3,,,,1159.94,0,0,0,0,1067.78,0,,N,1026,N,0,Y,03/07/2025,Y,10/09/2023,A,,,,TMN,03/07/2025,0,,0,0,94060,0,,2528,151.69,10
HO,LC23080200050,LA23072800016,CU075775,DD087376,USD,0,2650,2650,0,Y,02/08/2023,48,48,1,10/08/2027,102,123210005,18,,1,1,3,3,,,,2630.15,0,0,0,0,875.98,0,,N,1048,N,30,Y,20/07/2024,Y,10/09/2023,A,,,,TMN,20/07/2024,0,10/10/2023,0,0,94069,0,RepoForSale,2650,,
